el carisma	"charisma, charismata, charm"
la barbilla	"chin, (tip of) chin"
los ruegos	pleas
la coacción	"coercion, duress, compulsion"
la rienda	"rein, control"
el apego	"adherence, attachment, sticking"
el impedimento	"impediment, disability, deterrent"
el aval	"joint signature, guarantor (Mexico)"
las consignas	motto
*** 4621 - 4630 (/course/195609/spanish-nouns-1-2/463/)	
la sujeción	"subjection, fastening, restraint"
el cristiano	Christian
el cautivo	captive
el predicador	preacher
el dorso	"back, reverse, rear"
la nómina	"wages, wage packet, payslip"
el ahínco	effort
la catalogación	cataloging
el alineamiento	"alignment, line-up"
el residuo	"residue, residuum, remainder"
*** 4631 - 4640 (/course/195609/spanish-nouns-1-2/464/)	
la toalla	"towel, towelling"
(el)(la) comentarista	commentator
el frasco	"flask, jar, vial"
la topografía	topography
la curvatura	curvature
la ambulancia	ambulance
la turbación	"embarrassment, tumult, discomfiture"
el matador	"matador, killer, bullfighter"
la mochila	"backpack, rucksack, pack"
el protectorado	protectorate
*** 4641 - 4650 (/course/195609/spanish-nouns-1-2/465/)	
la vigilia	"vigil, watch, wakefulness"
la concreción	"concretion, precision, concision"
el folio	"folio, sheet, A4 paper"
la tala	"felling, cutting down, tree felling"
la tardanza	"delay, tardiness"
la tenencia	"tenancy, possession, land tenure"
el toreo	bullfighting
la cesta	"basket, hamper, shopping basket"
la pancarta	"banner, placard"
la titulación	"titling, qualification, naming"
*** 4651 - 4660 (/course/195609/spanish-nouns-1-2/466/)	
la subespecie	subspecies
el cónclave	conclave
el asta	"antler, shaft, flagpole"
la patada	"kick, boot, punt"
la puta	"slut, whore, bitch"
el salmón	"salmon, Chinook Salmon, Atlantic Salmon"
la sabana	"savannah, savanna"
el eslogan	slogan
el maduro	ripe plantain
el bicho	"bug, insect, bull"
*** 4661 - 4670 (/course/195609/spanish-nouns-1-2/467/)	
el denominador	denominator
el complot	"plot, conspiracy"
la acepción	"acceptation, meaning, definition"
la elegía	"elegy, eulogy, lament"
el nexo	"nexus, relation, link"
el mensajero	"messenger, courier"
el fan; la fan	"fan, enthusiast"
el tropel	"horde, heap, pile"
la neurosis	neurosis
la malaria	malaria
*** 4671 - 4680 (/course/195609/spanish-nouns-1-2/468/)	
el anónimo	"anonymous, unsigned"
la capitalización	capitalization
la vagina	"vagina, pussy"
la perturbación	"perturbation, perturbance, disturbance"
el inquisidor	inquisitor
el alférez; la alférez	"second lieutenant, ensign, subaltern"
la autopsia	"autopsy, postmortem, examination"
el guardaespaldas	bodyguard
el catalizador	"catalyst, catalytic converter, agent of change"
la reactivación	"reactivation, recovery"
*** 4681 - 4690 (/course/195609/spanish-nouns-1-2/469/)	
el suburbio	suburb
el casino	"casino, club, social club"
el desinterés	"disinterest, lack of interest, indifference"
el gil	"fool, twit"
la persuasión	"persuasion, suasion, persuasiveness"
la desgraciada	"unfortunate, wretch"
la improvisación	"improvisation, impromptu"
el nerviosismo	nervousness
la peculiaridad	"peculiarity, twist, singularity"
la borda	"gunwale, hut, railing"
*** 4691 - 4700 (/course/195609/spanish-nouns-1-2/470/)	
el deudor	debtor
la irresponsabilidad	"irresponsibility, irresponsible, irresponsible thing to do"
el sacerdocio	"priesthood, ministry"
el payaso	"clown, joker, buffoon"
la purificación	"purification, purifying, cleaning"
el sensor	"sensor, device, gauge"
la fisiología	physiology
la indumentaria	"attire, dress, clothing"
la soga	thick rope of grass or leather
la cadera	hip
*** 4701 - 4710 (/course/195609/spanish-nouns-1-2/471/)	
el decoro	"decorum, propriety, modesty"
la propulsión	"propulsion, drive"
el atún	tuna
la cristiandad	Christendom
el mortero	"mortar, pestle and mortar"
la buscarla	brown warbler (wetlands habitat)
la navarra	Navarre
la concordancia	"concordance, consonance, agreement"
(el)(la) inmigrante	"immigrant, migrant"
el compacto	"CD player, stereo, hi-fi"
*** 4711 - 4720 (/course/195609/spanish-nouns-1-2/472/)	
el voltaje	voltage
la deshonra	"dishonor, shame, disgrace"
el corno	horn
(el)(la) canalla	"scoundrel, cad, heel"
la daga	dagger
el cantor	"singer, cantor, chanter"
la estadística	"statistic, statistics"
el lindo	"fairy, fop, pretty boy"
la afectación	affectation
la constatación	"checking, verification"
*** 4721 - 4730 (/course/195609/spanish-nouns-1-2/473/)	
la congestión	"congestion, traffic jam, traffic"
la absolución	"absolution, acquittal, pardon"
la súplica	"supplication, appeal, plea"
la parrilla	"grill, broiler, grid"
el cónyuge; la cónyuge	"conjugal partner, spouse, mate"
el descuento	"discount, rebate, injury time"
el oráculo	"oracle, soothsayer, wise man"
el estacionamiento	"parking lot, parking, car park"
la hinchada	"fans, supporters"
la ingratitud	"ingratitude, thanklessness, ungratefulness"
*** 4731 - 4740 (/course/195609/spanish-nouns-1-2/474/)	
el trapo	"rag, cloth, duster"
la hilera	"row, line, file"
el potrillo	little foal
el castro	"hopscotch, Neolithic fortified settlement, Iron age settlement"
el istmo	"isthmus, neck, neck of land"
la mampostería	"masonry, stonework, stone masonry"
el vinilo	"vinyl, vinyl LP"
la nutrición	"nutrition, nourishment, diet"
la depuración	"depuration, purifying, scrubbing"
la lotería	"lottery, game of chance, crap shoot"
*** 4741 - 4750 (/course/195609/spanish-nouns-1-2/475/)	
el gitano	"Gypsy, Gipsy"
el bandido	"bandit, brigand, outlaw"
la anomalía	"anomaly, abnormality, fault"
la anotación	"annotation, entry, record"
la avidez	"avidity, greed, greediness"
la deportación	deportation
el desgraciado	"unfortunate, wretch, poor wretch"
el repliegue	"withdrawal, retreat"
la sobriedad	"sobriety, soberness"
el mueble	"piece of furniture, furnishing, furniture"
*** 4751 - 4760 (/course/195609/spanish-nouns-1-2/476/)	
el tesorero	"treasurer, bursar"
el superviviente; la superviviente	survivor
las patrullas	patrols
el ruedo	"bullring, round mat, rotation"
(el)(la) cobarde	"coward, craven"
el admirador	"admirer, fan"
la contrata	contract
(el)(la) diagonal	diagonal
la eutanasia	"euthanasia, mercy killing"
el protector	protector
*** 4761 - 4770 (/course/195609/spanish-nouns-1-2/477/)	
la caldera	"cauldron, caldera, boiler"
la manía	"mania, craze, obsession"
la encrucijada	"crossroads, intersection, dilemma"
la bajada	"descent, drop, slope"
el federalismo	federalism
el jazz	jazz
el arbusto	"shrub, bush"
el creyente; la creyente	believer
la solvencia	"solvency, soundness"
el contenedor	"container, dumpster, trash can"
*** 4771 - 4780 (/course/195609/spanish-nouns-1-2/478/)	
la cotorra	"chatterbox, small mostly green parrot with long, pointed wings and tail"
el capote	"cape, cloak, hooded coat"
la promulgación	"promulgation, enactment, proclamation"
la quincena	"fortnight, two weeks, fortnightly pay"
la gruta	"grotto, cave, cavern"
el itinerario	"itinerary, route, timetable"
el rotativo	"daily, newspaper, daily newspaper"
la locomotora	"locomotive, engine"
el carné	"identity card, I.D., driving license"
la fortificación	"fortification, fort, fortifications"
*** 4781 - 4790 (/course/195609/spanish-nouns-1-2/479/)	
el pontífice	"pontiff, pontifex, pope"
el debilitamiento	"debilitation, weakening, undermining"
el predio	"land, piece of land, estate"
el escalón	"echelon, step, stair"
el consulado	"consulate, consulship"
el masaje	massage
el senado	senate
la visualización	"visualization, display, show"
la verdura	vegetable (especially leafy and green)
el reproductor	"reproducer, duplicator, replicator"
*** 4791 - 4800 (/course/195609/spanish-nouns-1-2/480/)	
el semestre	"semester, six months"
el detenimiento	"care, thoroughness, close attention"
la vulneración	"infringement, violation"
el extracto	"extract, abstract, excerpt"
el holocausto	"holocaust, burnt offering"
el modernismo	modernism
el fango	"mud, mire, slush"
la escenografía	"set design, scenography, staging"
la dialéctica	"dialectics, reasoning, use of violence"
el vencimiento	"expiry, expiration, maturity"
*** 4801 - 4810 (/course/195609/spanish-nouns-1-2/481/)	
el tino	"judgement, [UK] judgment, skill"
el precipicio	"precipice, cliff, drop"
la reclusión	"reclusion, seclusion, imprisonment"
la sinopsis	synopsis
el interino	temporary worker
la astrología	astrology
la pera	"pear, bulb, punchball"
el coleccionista; la coleccionista	collector
la centralización	centralization
el radicalismo	radicalism
*** 4811 - 4820 (/course/195609/spanish-nouns-1-2/482/)	
la rectificación	"rectification, correction, amendment"
la señalización	"signaling, signposting, sign posts"
el bate	bat
el artífice; la artífice	"artificer, maker, architect"
la cerradura	"lock, door lock"
el enfado	"anger, annoyance, irritation"
el cartucho	"cartridge, round, bullet"
el gallinero	"henhouse, coop, chicken coop"
la antesala	"anteroom, antechamber, entrance hall"
el atrevimiento	"daring, audacity, dare"
*** 4821 - 4830 (/course/195609/spanish-nouns-1-2/483/)	
el postulado	"postulate, postulation, hypothesis"
la costura	"sewing, seam, needlework"
la afiliación	"affiliation, membership, participation"
el cristo	"Christ, crucifix"
la momia	"mummy, old fossil, old relic"
el fastidio	"annoyance, nuisance, bore"
la bota	"boot, wineskin, cleats"
el conglomerado	"conglomerate, mix, mixture"
el reverso	"reverse, back, other side"
la factoría	"factory, trading post"
*** 4831 - 4840 (/course/195609/spanish-nouns-1-2/484/)	
la delantera	"front, forwards, forward line"
la ordenanza	"ordinance, orderly, bye-law"
la tipología	typology
el quehacer	"task, job, chore"
la estrofa	"verse, stanza, strophe"
la radiodifusión	broadcasting
la divergencia	"divergence, divergency"
la exclamación	"exclamation, cry"
la operadora	operator
el mentor	"mentor, advisor, tutor"
*** 4841 - 4850 (/course/195609/spanish-nouns-1-2/485/)	
el indulto	"pardon, reprieve, amnesty"
el paladar	"palate, taste"
la hélice	"propeller, prop, helix"
el sapo	toad
el lagarto	"lizard, pinch, scoundrel"
la yegua	"mare, cigar stub"
la espontaneidad	spontaneity
la madrastra	"stepmother, wicked stepmother"
la válvula	valve
la hambruna	famine
*** 4851 - 4860 (/course/195609/spanish-nouns-1-2/486/)	
el apelativo	"surname, last name, family name"
la campanilla	"bell, handbell, small bell"
la explanada	"esplanade, terrace"
la suscripción	subscription
la cédula	"official document or card, loan certificate"
el arbitrio	"judgement, decision, discretion"
la ortodoxia	orthodoxy
la restitución	"restitution, return"
el matemático	mathematician
el remo	"oar, rowing, extremity"
*** 4861 - 4870 (/course/195609/spanish-nouns-1-2/487/)	
el boicot	boycott
la auditoría	"audit, audit office, auditing firm"
el clarinete	clarinet
el gasóleo	"diesel fuel, diesel oil"
la digestión	digestion
la bruma	"fog, mist, sea mist"
el preludio	prelude
la filmación	"filming, shooting"
la causalidad	"causation, causality, cause"
la profesionalidad	professionalism
*** 4871 - 4880 (/course/195609/spanish-nouns-1-2/488/)	
la tez	"complexion, skin"
la clandestinidad	"secrecy, underground, clandestineness"
el voleibol	volleyball
el arraigo	"hold, roots, influence"
el cuestionario	"questionnaire, questions, question paper"
la seña	"sign, token payment, advance payment"
el arca	"ark, chest, strongbox"
el delfín	"dolphin, dauphin"
la paleta	"palette, trowel, ice lolly"
el suero	"serum, whey, saline solution"
*** 4881 - 4890 (/course/195609/spanish-nouns-1-2/489/)	
el roce	"touch, contacts, scuffmark"
el colesterol	cholesterol
el unísono	unison
la cualificación	qualification
el regazo	lap
la alfalfa	"alfalfa, lucerne"
el historial	"criminal record, curriculum, history"
el derroche	"splurge, waste, dissipation"
el estaño	"tin, pewter"
el tinte	"tint, dye, tinge"
*** 4891 - 4900 (/course/195609/spanish-nouns-1-2/490/)	
el talle	"waist, waistline, size"
la holandesa	"Dutch woman, Dutch language, (Dutchman)"
la formalidad	"formality, reliability, seriousness"
el mestizaje	"crossbreeding, interbreeding, miscegenation"
el pronóstico	"prognosis, prognostic, forecast"
el yoga	yoga
la cumbia	cumbia (dance style)
la generalidad	"generality, generalisation"
la venda	"bandage, band, blindford, headband"
el aro	"ring, hoop, hoop earring"
*** 4901 - 4910 (/course/195609/spanish-nouns-1-2/491/)	
la especificidad	specificity
el bañado	"LatAm: marshland, swampland, wetland"
la oligarquía	oligarchy
el matadero	"slaughterhouse, abattoir"
el apartheid	apartheid
el diploma	"diploma, certificate"
la saturación	"saturation, permeation"
la entraña	"interior (organs); core/nucleus; entrails, gut"
la gesta	"feat, heroic deed, achievement"
(el)(la) centinela	"sentry, sentinel, guard"
*** 4911 - 4920 (/course/195609/spanish-nouns-1-2/492/)	
el bidé	bidet
(el)(la) nacido	"born, born alive; (LatAm) boil"
el capón	"capon, rap on the head"
la nuez	"nut, walnut, Adam's apple"
el balneario	"spa, health resort, hot springs"
el fanático	"fanatic, bigot, zealot"
el surco	"wrinkle, furrow, dimple"
la envoltura	"wrapping, envelope"
"la cocinera, el cocinero"	"chef, cook"
la autoestima	self esteem
*** 4921 - 4930 (/course/195609/spanish-nouns-1-2/493/)	
la interposición	"interposition, insertion"
el adobe	"adobe, sun-dried brick"
la fecundación	"fecundation, fertilization, impregnation"
la intemperie	bad/changing weather; (open air)
el alarde	"show, ostentation, display"
la estampa	"stamp, print, imprint"
el duro	"5 peseta coin, 5 peso coin"
la maqueta	"demo, miniature, model, mockup"
la sensualidad	"sensuality, lust"
la obscuridad	"obscurity, darkness"
*** 4931 - 4940 (/course/195609/spanish-nouns-1-2/494/)	
el semen	semen
la delta	delta
la irregularidad	"irregularity, misappropriation"
el trigal	wheat field
la escudería	motor-racing team
el pastoreo	"shepherding, pasturage"
la vacunación	vaccination
el alfa	alpha
el coto	"preserve, reserve, property"
la suite	suite
*** 4941 - 4950 (/course/195609/spanish-nouns-1-2/495/)	
el sostén	"support, bra, supporter"
el viudo	widower
el antecedente	"antecedent, premise, record"
el distanciamiento	distancing
el festín	"feast, banquet, party"
el llano	plain
(la) Salamanca	Salamanca; cave/underworld (LatAm)
la rima	"rhyme, rime, poem"
el lugarteniente; la lugarteniente	"lieutenant, deputy, representative"
el monólogo	"monologue, monolog"
*** 4951 - 4960 (/course/195609/spanish-nouns-1-2/496/)	
el bolso	"purse, handbag, bag"
la gobernabilidad	governability
el vagabundo	"vagabond, wanderer, tramp"
la deliberación	deliberation
el financiamiento	"financing, funding, finance"
el dumping	dumping
el burgués	"bourgeois, middle-class person"
el orgasmo	"orgasm, climax"
la castidad	chastity
el viceministro	vice minister
*** 4961 - 4970 (/course/195609/spanish-nouns-1-2/497/)	
"el navarro, la navarra"	Navarrese
el alcoholismo	alcoholism
el inversor	investor; inverter
la alegoría	allegory
el diván	"divan, couch"
el negociado	department/section
la abnegación	"abnegation, denial, self-denial"
la grieta	"crevice, crack"
la ventilación	ventilation
el potasio	potassium
*** 4971 - 4980 (/course/195609/spanish-nouns-1-2/498/)	
la urbe	"major city, large city, metropolis"
el colchón	mattress
el escaparate	"shop window, show window"
la libreta	notebook
el kilo	"kilogram, kilo"
el designio	"intention/plan, design"
el desengaño	"disillusionment, disillusion"
la musa	"muse, Muse"
el pedestal	"pedestal, foot, base"
el resurgimiento	"resurgence, revival, re-emergence"
*** 4981 - 4990 (/course/195609/spanish-nouns-1-2/499/)	
la tonelada	"tonne, barel/buoy, metric ton"
el tiburón	shark
(el)(la) analista	analyst
el gráfico	"graph, chart, graphic"
el vellón	"fleece, vellon"
la desnudez	"nakedness, nudity, bareness"
el polígono	"polygon, zone, area"
